Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
BA_129641.jpg,basophil,1605.8113664215684,2204.6709880815065,1609.6208333333334,2220.7666282199157,0.1434309163474033,0.10380729754057495,0.14422377054097157,0.10828676440133257,22.599754901960786,28.772672049211838,22.459558823529417,28.841184159938493,8.977219465272613,9.206456286648379,8.967717710929255,9.199245782033552,0.002580757067781922,0.0015988408917931626,0.002628803773826475,0.0017846646684998714,0.05080115222888081,0.039985508522377984,0.051271861423459894,0.04224529167256241,0.7649445049472772,0.6746507404673616,0.7644035518693534,0.6722613311883096
BA_139552.jpg,basophil,1641.8206495098043,2277.6237139561704,1674.3065410539216,2187.6634217608607,0.10641844758976027,0.07590104233328683,0.10097266924982583,0.07049537987238501,23.200337009803928,29.74259131103421,23.311381740196083,29.05743944636678,9.157695947481763,9.37384104150243,9.170427517811587,9.363294392017941,0.00044045500735143963,0.00026435649140358117,0.0003761913940476622,0.0002527458977198163,0.020987019973103368,0.01625904337295344,0.019395653998967453,0.01589798407722867,0.732477203652819,0.6272146751167071,0.727430431398531,0.6419108575696023
BA_141630.jpg,basophil,1892.0084252450984,2660.609365628605,2032.1468137254901,2654.8291887735486,0.10941887208902014,0.07730100206947015,0.10680203478115584,0.08000258388545682,24.59947916666667,31.92550557477893,25.708884803921567,31.79826220684352,9.252891617813356,9.474307296564334,9.283179696802637,9.47114374971453,0.0005168915088247308,0.000330363458528431,0.0005091573384485536,0.00033878869230936356,0.0227352481584154,0.018175903238310635,0.0225645150279937,0.018406213415837695,0.7281997316329217,0.6154238040749395,0.7079143023283027,0.616225599454856
BA_145728.jpg,basophil,1012.6017156862748,1479.690442137639,1028.7819240196081,1469.90646674356,0.12649551614680046,0.09058549510832252,0.12606365937151245,0.09527356827684388,18.05248161764706,23.573533256439827,18.229258578431377,23.53753171856978,8.879799457870352,9.105564246487392,8.882824181080165,9.104420895830197,0.0007119522182724197,0.0004369597887778943,0.0006934992325668015,0.0004528310097512253,0.02668243276525624,0.020903583156432638,0.026334373593590595,0.021279826356228222,0.7819474131393613,0.6768145236128867,0.7785905397464332,0.6789602955481717
BA_152650.jpg,basophil,1240.146262254902,1634.7592925797771,1191.3080116421572,1626.9576931949257,0.22137402055373015,0.14888088132377358,0.1860214620731908,0.15138799096901404,18.216605392156865,23.236247597078048,18.1913143382353,23.09434832756633,8.120684843639152,8.424414860740312,8.20665193800959,8.42617577701809,0.008812802735313645,0.004770103593374388,0.006184953911769214,0.004812574112727771,0.09387652920359617,0.06906593656336232,0.07864447794835448,0.06937271879296479,0.7596911228191767,0.681437668357155,0.7700500791705305,0.6829442852360149
BA_166254.jpg,basophil,1325.2682904411763,1856.1839138792775,1376.9092218137257,1834.5129257977705,0.14840173317473876,0.10463470599276636,0.15539328969101934,0.10858265825241109,19.754044117647055,25.43752402921954,20.12625612745099,25.41002691272588,8.731984306359811,8.954969200445952,8.734991224077003,8.955963112182483,0.0016385253765453798,0.0010490895392465057,0.0019514160860231047,0.001109330764895234,0.04047870275274863,0.0323896517308616,0.04417483543855149,0.03330661743400602,0.7735105650341872,0.6797979439159919,0.7639532246820114,0.6835271992561062
BA_174705.jpg,basophil,1197.3344362745102,1776.1717647058822,1265.7754136029414,1766.1333640907342,0.12594382753801303,0.09226870396342941,0.13048021460554746,0.0952031105358813,20.03299632352941,26.43031141868512,20.624831495098043,26.327781622452903,8.941073182228862,9.17715233947057,8.950894710026493,9.168672399461968,0.00116686511892211,0.0007343911880814774,0.0012626789332077816,0.0007897079185082599,0.03415940747322924,0.02709965291440976,0.03553419385898295,0.0281017422681986,0.7929746460346121,0.690268591286924,0.7805250385428959,0.6919855677369329
BA_17648.jpg,basophil,2438.7409466911763,3025.342499038831,2474.517738970588,3047.6915955401764,0.09144318933343294,0.06990651330393195,0.09613446604101021,0.06936118230998899,29.18705575980392,35.240507497116496,29.409191176470586,35.428250672818145,9.57310438542505,9.748496319185133,9.56840827211718,9.75425731883547,0.000416765693333093,0.00028028506470096016,0.00046134810867514905,0.0002936560791024537,0.020414840027124705,0.016741716300934028,0.02147901554250448,0.0171363963277713,0.6622928365640188,0.5784751954515112,0.6572265665324263,0.5753510497623935
BA_180990.jpg,basophil,1364.6862898284317,2060.6854133025763,1414.4800551470591,1866.1530026912728,0.12165922557699653,0.08969112278320791,0.13257438013058295,0.09251405420176961,21.244439338235296,28.081614763552484,21.505330882352943,26.784882737408694,8.948065278218914,9.166954034463576,8.936054240661564,9.150448497298294,0.0009205244358389803,0.000586872023462422,0.001117606978836266,0.0005935758597564213,0.03034014561334504,0.024225441656705086,0.03343062935148344,0.024363412317580255,0.7807080646257696,0.6677183218613223,0.7728113038830647,0.6990904700679741
BA_18821.jpg,basophil,2137.626148897059,2768.6706651287964,2166.2131587009803,2785.968904267589,0.08272344403239634,0.062170672961149594,0.08564314117348293,0.05952029547217104,27.046767769607847,33.07287966166859,27.02648590686275,33.34114571318723,9.4300646711277,9.606036016669442,9.42474669599435,9.611387815596075,0.0002231273775786356,0.00015740091092637147,0.00022508620482506727,0.0001548048018085493,0.014937448830996396,0.012545951973699385,0.01500287321898933,0.012442057780309063,0.6521776840094073,0.5463784511594504,0.6471093888283623,0.5435583582749315
BA_198565.jpg,basophil,1650.2683057598035,2351.540822760477,1732.8471660539221,2328.119876970396,0.11634279025074175,0.07988684361585752,0.10643930209605486,0.07820935993506029,23.087117034313724,30.01322568242984,23.814231004901963,29.722153018069974,9.139803925766694,9.37358673040201,9.184292389052654,9.3688533868474,0.0007108319497759274,0.00037153911613269146,0.0005309328800070886,0.00035228233425732666,0.026661431877825454,0.019275349961354566,0.023041980817783192,0.01876918576436726,0.7590317451365954,0.6561393973647335,0.747996327637079,0.65952949910706
BA_199179.jpg,basophil,2137.759206495098,2843.7092195309497,2277.0920189950984,2754.901099577086,0.11294292415458224,0.07990558641180666,0.11282518867016353,0.08264252494962142,26.563985906862747,33.31724721261054,27.405438112745102,32.57685505574779,9.172203920816974,9.384856356923462,9.187087665470173,9.368701876100856,0.000955258625738899,0.0005750456194871372,0.0009717056174683419,0.0005928020172645277,0.03090725846365056,0.023980108829760077,0.031172193016666985,0.024347525896167104,0.6834967368463384,0.5767472455903406,0.6619804000981504,0.5899381456447761
BA_20161.jpg,basophil,1596.5477787990194,2324.2192079969245,1773.8668964460785,2294.6838139177235,0.12143497558109483,0.09059150065031366,0.11744406889110873,0.08597405588641573,22.72075674019608,29.799307958477517,24.10828737745098,29.687920030757397,9.190010916673124,9.420767377639748,9.231314114288308,9.425017046323656,0.0007374953490319228,0.0004749658140238552,0.0006649592545159913,0.0004326388528589171,0.027156865596602322,0.021793710423511074,0.025786803883304177,0.02079997242447492,0.7644810155143279,0.6552918584505423,0.7385413689272227,0.6596796314655949
BA_212748.jpg,basophil,1131.676838235294,1610.4521491733954,1144.5625612745098,1662.6149634755861,0.09997539835949935,0.07178591591325385,0.10295284476302959,0.0750997827287188,19.855269607843137,25.72344482891196,19.955392156862747,26.055547866205302,9.247838781041077,9.468804624214979,9.2523140772814,9.470339055086,0.0002882980704536717,0.00019927260106536373,0.0002969607918228566,0.0002109820536004768,0.016979342462347346,0.014116394761601269,0.0172325503574734,0.014525221292650822,0.7755485291456721,0.6781616332787852,0.7728000725260554,0.6677490427563875
BA_225229.jpg,basophil,2254.0790287990194,2979.3065743944635,2319.1253523284317,2903.48276816609,0.11308204876053328,0.07849354762811632,0.10618804883475164,0.07990559200226068,27.63059129901961,34.32464436755094,28.28647365196079,33.86157631680123,9.28888392358998,9.498798019113524,9.322593235904877,9.490823935954284,0.0007241034003598377,0.0003747928258155225,0.0005840461376033259,0.0003979988768995923,0.0269091694476035,0.019359566777578534,0.02416704652214097,0.01994990919527185,0.6785869497756923,0.5741789587527963,0.6705094955733791,0.5850095195690023
BA_225540.jpg,basophil,2274.306786151961,2998.8208073817755,2336.107628676471,2988.331980007689,0.10446645229175516,0.07770543000234098,0.10632187754229158,0.07908216107832425,28.34477634803922,35.20748942714341,28.60891544117647,35.06465205690119,9.488593527322383,9.692184626609237,9.493507358378283,9.68470010694632,0.0010769555936268507,0.0007373056321608178,0.0011451562209021176,0.0007807225239870915,0.03281700159409526,0.027153372390198934,0.03384015692785891,0.027941412347751708,0.6945681095358487,0.5954178212525207,0.6859468552130533,0.5968351866965631
BA_227863.jpg,basophil,1667.0410079656863,2416.2026143790845,1796.9883578431375,2425.578946559016,0.11349731694886461,0.08272229939979865,0.11371965490411065,0.08140666359697976,23.58926164215686,31.01162629757785,24.42356004901961,31.02113033448674,9.222255339870845,9.464590351824139,9.247237671353066,9.466256558303314,0.0011001410918802263,0.0006835579903686526,0.0010889691474207644,0.0006746236808041623,0.03316837487547779,0.026144941965295175,0.032999532533367265,0.025973518837542255,0.754711564736826,0.6422880860124756,0.7358400937309181,0.6408778601396212
BA_229935.jpg,basophil,999.8747549019608,1365.7546174548247,1020.7780484068627,1447.543575547866,0.13534036957049334,0.08523867888374552,0.11807408119120971,0.09168344654687395,18.013143382352943,22.963998462129947,18.188434436274513,23.722829680891966,8.919158202553437,9.143338505944207,8.94836931733167,9.162048352453477,0.000988889442687308,0.0004973906909787305,0.0006621849825637977,0.0005477964069360244,0.03144661257889803,0.022302257530992922,0.02573295518520556,0.023405050885140676,0.8074154832068661,0.7350407963270106,0.8031935060151623,0.719165800225284
BA_236096.jpg,basophil,1210.3412071078433,1744.0139331026533,1160.4868566176474,1753.1804229142638,0.11907444998744339,0.08607047761338306,0.12112017750015469,0.0831496747538242,20.184252450980395,26.04404459823146,19.621875000000003,26.1118800461361,9.02306575236876,9.23253323483913,9.006089602191372,9.231116307115792,0.0005733911498882644,0.0003658341562948389,0.0005945189115589559,0.00035424614878404927,0.0239455872738228,0.019126791583923292,0.02438275848953428,0.018821427915651067,0.782999407486313,0.6853761892066653,0.7922725635627046,0.683748268437386
BA_238012.jpg,basophil,2205.413802083334,2935.739900038447,2175.924448529412,2863.000707420223,0.11827353417133905,0.08143704007495405,0.10909512476332972,0.08086752337547035,26.698759191176475,33.843060361399466,26.92261029411765,33.29354863514033,9.28831060322425,9.522837499656358,9.327260691896656,9.517401460148358,0.001023923997831363,0.0005377397656034167,0.0008272199619737607,0.000538353139840191,0.03199881244407928,0.023189216580199873,0.028761431848462634,0.023202438230500496,0.7126584231921075,0.6156762203449868,0.7166422142340857,0.6251980834779949
BA_240301.jpg,basophil,1620.9671568627455,2212.9695809304117,1674.3112898284317,2206.7114955786237,0.14512563513553395,0.11617964046101494,0.14579213897068086,0.10220147264798485,22.550643382352952,28.43769319492503,22.66511948529412,28.40309111880046,8.898226924938585,9.114328269731411,8.891722121801664,9.12121659520981,0.0019421061714169434,0.0013737308913659766,0.002027406146186263,0.001230511968528356,0.044069333684739816,0.037063875827630016,0.04502672702058482,0.03507865402959977,0.7527772907658279,0.6602178761181089,0.7438224981826326,0.6612008665420623
BA_243554.jpg,basophil,1327.4135723039212,1935.9681814686655,1372.634083946079,1938.437062668205,0.13560652415796504,0.10283918864694035,0.14032597141602943,0.10049169980890973,20.8484681372549,27.436878123798536,21.19661458333334,27.430772779700114,9.009609118411827,9.256600293496431,9.011567274554288,9.257376941359738,0.0019552487934703594,0.0013144181821057484,0.0020823943399548854,0.0012292291685051194,0.044218195276043995,0.036254905628145664,0.04563325914237208,0.03506036463736679,0.7930132356865822,0.6965252569512739,0.7865411962250018,0.6961313490167453
